SectionName,Material,Shape,t3,t2,tf,tw,Area,TorsConst,I33,I22,I23,AS2,AS3,S33,S22,Z33,Z22,R33,R22,ConcCol,ConcBeam,Color,TotalWt,TotalMass,FromFile,AMod,A2Mod,A3Mod,JMod,I2Mod,I3Mod,MMod,WMod,SectInFile,FileName,GUID,Notes
TUBO220X154X8,A992Fy50,Box/Tube,0.22,0.154,0.008,0.008,0.005728,0.00004282,0.00003902,0.00002228,0,0.00352,0.002464,0.000354727,0.000289351,0.0004276,0.0003331,0.082535755,0.062367177,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X154X8,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X140X7.1,A992Fy50,Box/Tube,0.28,0.14,0.0071,0.0071,0.005762,0.00004603,0.00005924,0.00001993,0,0.003976,0.001988,0.000423143,0.000284714,0.0005221,0.0003204,0.101396018,0.058812145,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X140X7.1,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO100X100X17.5,A992Fy50,Box/Tube,0.1,0.1,0.0175,0.0175,0.005775,0.000009827,0.000006846,0.000006846,0,0.0035,0.0035,0.00013692,0.00013692,0.0001813,0.0001813,0.034430431,0.034430431,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO100X100X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X98X14.2,A992Fy50,Box/Tube,0.14,0.098,0.0142,0.0142,0.005953,0.00001506,0.00001435,0.000007845,0,0.003976,0.002783,0.000205,0.000160102,0.0002635,0.000201,0.049097345,0.036301831,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X98X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X130X8,A992Fy50,Box/Tube,0.26,0.13,0.008,0.008,0.005984,0.00004044,0.0000524,0.00001748,0,0.00416,0.00208,0.000403077,0.000268923,0.0005002,0.0003057,0.093577158,0.054047414,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X130X8,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO160X160X10,A992Fy50,Box/Tube,0.16,0.16,0.01,0.01,0.006,0.00003375,0.0000226,0.0000226,0,0.0032,0.0032,0.0002825,0.0002825,0.000338,0.000338,0.061373175,0.061373175,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO160X160X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO120X120X14.2,A992Fy50,Box/Tube,0.12,0.12,0.0142,0.0142,0.006009,0.00001682,0.00001141,0.00001141,0,0.003408,0.003408,0.000190167,0.000190167,0.0002399,0.0002399,0.043575434,0.043575434,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO120X120X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO160X80X14.2,A992Fy50,Box/Tube,0.16,0.08,0.0142,0.0142,0.006009,0.00001235,0.00001751,0.00000532,0,0.004544,0.002272,0.000218875,0.000133,0.0002886,0.0001684,0.05398113,0.029754641,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO160X80X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO180X90X12.5,A992Fy50,Box/Tube,0.18,0.09,0.0125,0.0125,0.006125,0.0000172,0.00002357,0.000007388,0,0.0045,0.00225,0.000261889,0.000164178,0.0003386,0.0002008,0.062033566,0.034730449,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO180X90X12.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO160X112X12.5,A992Fy50,Box/Tube,0.16,0.112,0.0125,0.0125,0.006175,0.0000218,0.00002039,0.00001132,0,0.004,0.0028,0.000254875,0.000202143,0.0003204,0.0002463,0.057463243,0.042815866,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO160X112X12.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X110X10,A992Fy50,Box/Tube,0.22,0.11,0.01,0.01,0.0062,0.00002845,0.00003761,0.00001225,0,0.0044,0.0022,0.000341909,0.000222727,0.000431,0.0002605,0.077885358,0.044450044,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X110X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X140X12.5,A992Fy50,Box/Tube,0.14,0.14,0.0125,0.0125,0.006375,0.00002591,0.00001744,0.00001744,0,0.0035,0.0035,0.000249143,0.000249143,0.0003058,0.0003058,0.052303788,0.052303788,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X140X12.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO200X140X10,A992Fy50,Box/Tube,0.2,0.14,0.01,0.01,0.0064,0.00003813,0.00003501,0.00001981,0,0.004,0.0028,0.0003501,0.000283,0.000428,0.000332,0.073961561,0.055635533,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO200X140X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X140X8,A992Fy50,Box/Tube,0.28,0.14,0.008,0.008,0.006464,0.00005105,0.00006598,0.00002208,0,0.00448,0.00224,0.000471286,0.000315429,0.0005834,0.0003572,0.101031193,0.058445202,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X140X8,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X98X16,A992Fy50,Box/Tube,0.14,0.098,0.016,0.016,0.006592,0.00001606,0.00001548,0.000008393,0,0.00448,0.003136,0.000221143,0.000171286,0.0002877,0.0002185,0.048459271,0.035682068,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X98X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO120X120X16,A992Fy50,Box/Tube,0.12,0.12,0.016,0.016,0.006656,0.000018,0.00001228,0.00001228,0,0.00384,0.00384,0.000204667,0.000204667,0.0002616,0.0002616,0.042952904,0.042952904,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO120X120X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO180X180X10,A992Fy50,Box/Tube,0.18,0.18,0.01,0.01,0.0068,0.00004913,0.00003287,0.00003287,0,0.0036,0.0036,0.000365222,0.000365222,0.000434,0.000434,0.069525704,0.069525704,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO180X180X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X120X10,A992Fy50,Box/Tube,0.24,0.12,0.01,0.01,0.0068,0.00003765,0.00004951,0.00001623,0,0.0048,0.0024,0.000412583,0.0002705,0.000518,0.000314,0.085328087,0.048854526,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X120X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO180X90X14.2,A992Fy50,Box/Tube,0.18,0.09,0.0142,0.0142,0.006861,0.00001857,0.00002585,0.000007982,0,0.005112,0.002556,0.000287222,0.000177378,0.0003751,0.0002207,0.061381368,0.034108463,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO180X90X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO200X100X12.5,A992Fy50,Box/Tube,0.2,0.1,0.0125,0.0125,0.006875,0.00002447,0.00003317,0.00001051,0,0.005,0.0025,0.0003317,0.0002102,0.0004258,0.0002539,0.069460257,0.039098942,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO200X100X12.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO160X112X14.2,A992Fy50,Box/Tube,0.16,0.112,0.0142,0.0142,0.006918,0.0000237,0.00002235,0.00001232,0,0.004544,0.003181,0.000279375,0.00022,0.0003548,0.0002718,0.056839269,0.042200255,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO160X112X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X150X8,A992Fy50,Box/Tube,0.3,0.15,0.008,0.008,0.006944,0.00006338,0.00008171,0.00002743,0,0.0048,0.0024,0.000544733,0.000365733,0.000673,0.0004126,0.108475772,0.0628504,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X150X8,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO180X126X12.5,A992Fy50,Box/Tube,0.18,0.126,0.0125,0.0125,0.007025,0.00003216,0.00002989,0.0000167,0,0.0045,0.00315,0.000332111,0.000265079,0.000414,0.0003191,0.065228861,0.048756786,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO180X126X12.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X154X10,A992Fy50,Box/Tube,0.22,0.154,0.01,0.01,0.00708,0.00005166,0.00004732,0.00002686,0,0.0044,0.00308,0.000430182,0.000348831,0.0005234,0.0004066,0.081753384,0.061593712,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X154X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X98X17.5,A992Fy50,Box/Tube,0.14,0.098,0.0175,0.0175,0.007105,0.00001677,0.00001633,0.000008793,0,0.0049,0.00343,0.000233286,0.000179449,0.0003066,0.000232,0.047941437,0.035179243,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X98X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X140X14.2,A992Fy50,Box/Tube,0.14,0.14,0.0142,0.0142,0.007145,0.00002827,0.00001909,0.00001909,0,0.003976,0.003976,0.000272714,0.000272714,0.0003385,0.0003385,0.051689442,0.051689442,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X140X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO120X120X17.5,A992Fy50,Box/Tube,0.12,0.12,0.0175,0.0175,0.007175,0.00001885,0.00001293,0.00001293,0,0.0042,0.0042,0.0002155,0.0002155,0.0002785,0.0002785,0.042451038,0.042451038,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO120X120X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO160X160X12.5,A992Fy50,Box/Tube,0.16,0.16,0.0125,0.0125,0.007375,0.00004011,0.00002693,0.00002693,0,0.004,0.004,0.000336625,0.000336625,0.0004089,0.0004089,0.060427853,0.060427853,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO160X160X12.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X130X10,A992Fy50,Box/Tube,0.26,0.13,0.01,0.01,0.0074,0.00004865,0.00006369,0.00002098,0,0.0052,0.0026,0.000489923,0.000322769,0.000613,0.0003725,0.092772608,0.053245987,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X130X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO180X90X16,A992Fy50,Box/Tube,0.18,0.09,0.016,0.016,0.007616,0.0000198,0.00002807,0.000008529,0,0.00576,0.00288,0.000311889,0.000189533,0.0004114,0.00024,0.060709651,0.033464596,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO180X90X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X110X12.5,A992Fy50,Box/Tube,0.22,0.11,0.0125,0.0125,0.007625,0.00003355,0.00004508,0.00001442,0,0.0055,0.00275,0.000409818,0.000262182,0.000523,0.0003133,0.076890384,0.043487326,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X110X12.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO160X112X16,A992Fy50,Box/Tube,0.16,0.112,0.016,0.016,0.00768,0.00002548,0.00002425,0.00001327,0,0.00512,0.003584,0.000303125,0.000236964,0.0003891,0.000297,0.0561921,0.041567591,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO160X112X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO200X100X14.2,A992Fy50,Box/Tube,0.2,0.1,0.0142,0.0142,0.007713,0.00002657,0.00003652,0.00001142,0,0.00568,0.00284,0.0003652,0.0002284,0.0004729,0.0002801,0.068810342,0.038478788,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO200X100X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X168X10,A992Fy50,Box/Tube,0.24,0.168,0.01,0.01,0.00776,0.00006807,0.00006221,0.0000354,0,0.0048,0.00336,0.000518417,0.000421429,0.0006284,0.0004887,0.08953632,0.067541511,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X168X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO200X140X12.5,A992Fy50,Box/Tube,0.2,0.14,0.0125,0.0125,0.007875,0.00004536,0.00004197,0.00002355,0,0.005,0.0035,0.0004197,0.000336429,0.0005195,0.0004014,0.073003588,0.054685247,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO200X140X12.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO180X126X14.2,A992Fy50,Box/Tube,0.18,0.126,0.0142,0.0142,0.007884,0.00003515,0.0000329,0.00001826,0,0.005112,0.003578,0.000365556,0.000289841,0.0004598,0.0003534,0.064598828,0.048125702,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO180X126X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X140X16,A992Fy50,Box/Tube,0.14,0.14,0.016,0.016,0.007936,0.00003051,0.00002068,0.00002068,0,0.00448,0.00448,0.000295429,0.000295429,0.0003711,0.0003711,0.051047495,0.051047495,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X140X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO120X120X20,A992Fy50,Box/Tube,0.12,0.12,0.02,0.02,0.008,0.00002,0.00001387,0.00001387,0,0.0048,0.0048,0.000231167,0.000231167,0.000304,0.000304,0.041638324,0.041638324,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO120X120X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X140X10,A992Fy50,Box/Tube,0.28,0.14,0.01,0.01,0.008,0.0000616,0.00008035,0.00002659,0,0.0056,0.0028,0.000573929,0.000379857,0.000716,0.000436,0.100218511,0.057651973,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X140X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO180X90X17.5,A992Fy50,Box/Tube,0.18,0.09,0.0175,0.0175,0.008225,0.00002067,0.00002977,0.000008925,0,0.0063,0.00315,0.000330778,0.000198333,0.0004399,0.0002548,0.060161889,0.032940953,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO180X90X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO160X160X14.2,A992Fy50,Box/Tube,0.16,0.16,0.0142,0.0142,0.008281,0.00004401,0.00002962,0.00002962,0,0.004544,0.004544,0.00037025,0.00037025,0.0004542,0.0004542,0.059806878,0.059806878,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO160X160X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO160X112X17.5,A992Fy50,Box/Tube,0.16,0.112,0.0175,0.0175,0.008295,0.00002678,0.0000257,0.00001398,0,0.0056,0.00392,0.00032125,0.000249643,0.000416,0.0003165,0.055661944,0.041053046,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO160X112X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO180X180X12.5,A992Fy50,Box/Tube,0.18,0.18,0.0125,0.0125,0.008375,0.00005874,0.00003938,0.00003938,0,0.0045,0.0045,0.000437556,0.000437556,0.000527,0.000527,0.068571784,0.068571784,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO180X180X12.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X120X12.5,A992Fy50,Box/Tube,0.24,0.12,0.0125,0.0125,0.008375,0.00004463,0.00005956,0.0000192,0,0.006,0.003,0.000496333,0.00032,0.0006302,0.0003789,0.084330551,0.047880448,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X120X12.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X182X10,A992Fy50,Box/Tube,0.26,0.182,0.01,0.01,0.00844,0.00008763,0.00007995,0.00004559,0,0.0052,0.00364,0.000615,0.000500989,0.000743,0.0005784,0.097328047,0.073495978,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X182X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X110X14.2,A992Fy50,Box/Tube,0.22,0.11,0.0142,0.0142,0.008565,0.0000366,0.00004978,0.00001573,0,0.006248,0.003124,0.000452545,0.000286,0.0005821,0.0003466,0.076236643,0.042854919,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X110X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X140X17.5,A992Fy50,Box/Tube,0.14,0.14,0.0175,0.0175,0.008575,0.00003217,0.00002188,0.00002188,0,0.0049,0.0049,0.000312571,0.000312571,0.0003966,0.0003966,0.050513399,0.050513399,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X140X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO200X100X16,A992Fy50,Box/Tube,0.2,0.1,0.016,0.016,0.008576,0.00002852,0.0000398,0.00001226,0,0.0064,0.0032,0.000398,0.0002452,0.0005202,0.0003058,0.068123845,0.037809667,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO200X100X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X150X10,A992Fy50,Box/Tube,0.3,0.15,0.01,0.01,0.0086,0.00007667,0.00009969,0.00003311,0,0.006,0.003,0.0006646,0.000441467,0.000827,0.0005045,0.107665503,0.062048368,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X150X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO120X120X22.2,A992Fy50,Box/Tube,0.12,0.12,0.022200001,0.022200001,0.008685,0.00002077,0.00001456,0.00001456,0,0.005328,0.005328,0.000242667,0.000242667,0.000324,0.000324,0.040944519,0.040944519,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO120X120X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X154X12.5,A992Fy50,Box/Tube,0.22,0.154,0.0125,0.0125,0.008725,0.00006175,0.00005694,0.00003207,0,0.0055,0.00385,0.000517636,0.000416494,0.0006371,0.0004931,0.080784123,0.060627095,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X154X12.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO180X126X16,A992Fy50,Box/Tube,0.18,0.126,0.016,0.016,0.008768,0.00003801,0.00003584,0.00001976,0,0.00576,0.004032,0.000398222,0.000313651,0.0005059,0.0003875,0.063934273,0.04747262,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO180X126X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO200X140X14.2,A992Fy50,Box/Tube,0.2,0.14,0.0142,0.0142,0.008849,0.00004979,0.00004634,0.00002586,0,0.00568,0.003976,0.0004634,0.000369429,0.0005784,0.0004457,0.072365392,0.054058895,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO200X140X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X196X10,A992Fy50,Box/Tube,0.28,0.196,0.01,0.01,0.00912,0.0001106,0.0001008,0.00005757,0,0.0056,0.00392,0.00072,0.000587449,0.0008672,0.0006757,0.105131497,0.079451243,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X196X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X130X12.5,A992Fy50,Box/Tube,0.26,0.13,0.0125,0.0125,0.009125,0.00005793,0.00007685,0.00002493,0,0.0065,0.00325,0.000591154,0.000383538,0.0007473,0.0004508,0.091771007,0.052269062,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X130X12.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X160X10,A992Fy50,Box/Tube,0.32,0.16,0.01,0.01,0.0092,0.00009401,0.0001219,0.00004063,0,0.0064,0.0032,0.000761875,0.000507875,0.000946,0.000578,0.115108644,0.066455281,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X160X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO160X160X16,A992Fy50,Box/Tube,0.16,0.16,0.016,0.016,0.009216,0.00004778,0.00003224,0.00003224,0,0.00512,0.00512,0.000403,0.000403,0.0004997,0.0004997,0.059146123,0.059146123,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO160X160X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO200X100X17.5,A992Fy50,Box/Tube,0.2,0.1,0.0175,0.0175,0.009275,0.00002994,0.00004233,0.00001289,0,0.007,0.0035,0.0004233,0.0002578,0.0005576,0.0003257,0.067556505,0.03727945,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO200X100X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO160X112X20,A992Fy50,Box/Tube,0.16,0.112,0.02,0.02,0.00928,0.0000286,0.00002786,0.000015,0,0.0064,0.00448,0.00034825,0.000267857,0.0004576,0.0003462,0.054791926,0.04020422,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO160X112X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO200X200X12.5,A992Fy50,Box/Tube,0.2,0.2,0.0125,0.0125,0.009375,0.0000824,0.00005518,0.00005518,0,0.005,0.005,0.0005518,0.0005518,0.0006602,0.0006602,0.076719402,0.076719402,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO200X200X12.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO180X180X14.2,A992Fy50,Box/Tube,0.18,0.18,0.0142,0.0142,0.009417,0.00006472,0.00004346,0.00004346,0,0.005112,0.005112,0.000482889,0.000482889,0.000587,0.000587,0.067934217,0.067934217,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO180X180X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X120X14.2,A992Fy50,Box/Tube,0.24,0.12,0.0142,0.0142,0.009417,0.00004888,0.00006592,0.00002101,0,0.006816,0.003408,0.000549333,0.000350167,0.0007027,0.0004201,0.083666637,0.047234219,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X120X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO180X126X17.5,A992Fy50,Box/Tube,0.18,0.126,0.0175,0.0175,0.009485,0.00004015,0.00003812,0.0000209,0,0.0063,0.00441,0.000423556,0.000331746,0.0005423,0.0004142,0.063395405,0.046941231,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO180X126X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X110X16,A992Fy50,Box/Tube,0.22,0.11,0.016,0.016,0.009536,0.00003949,0.00005442,0.00001697,0,0.00704,0.00352,0.000494727,0.000308545,0.0006418,0.0003796,0.075543334,0.042184975,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X110X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X168X12.5,A992Fy50,Box/Tube,0.24,0.168,0.0125,0.0125,0.009575,0.00008169,0.0000751,0.00004244,0,0.006,0.0042,0.000625833,0.000505238,0.0007667,0.0005943,0.088562645,0.066576092,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X168X12.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X140X20,A992Fy50,Box/Tube,0.14,0.14,0.02,0.02,0.0096,0.00003456,0.00002368,0.00002368,0,0.0056,0.0056,0.000338286,0.000338286,0.000436,0.000436,0.049665548,0.049665548,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X140X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
